token,status,current_definition,family,domain,primary_model,primary_cosine,primary_family_rank,secondary_model,secondary_cosine,secondary_family_rank,proposed_definition,reviewer_decision,reviewer_notes
arriving,uncertain,"A term statistically associated with musicians, police, saw, finding. Selected corpus use: missing reference; alternative contexts: learning plan, travel plan.",context_clarification,missing_reference,mixedbread-ai/mxbai-embed-large-v1,0.47053882479667664,1,sentence-transformers/all-MiniLM-L6-v2,0.1215113028883934,3,,pending,
great,uncertain,"A term statistically associated with lakes, pyramid, depression, barrier. Selected corpus use: incident log; alternative contexts: small project, learning plan.",summarization_synthesis,incident_log,mixedbread-ai/mxbai-embed-large-v1,0.4719841480255127,1,sentence-transformers/all-MiniLM-L6-v2,0.05864579603075981,1,,pending,
lead,uncertain,"A term statistically associated with vocals, guitar, bass, rhythm. Selected corpus use: low cost activity; alternative contexts: event plan, small project.",brainstorming_creativity,low_cost_activity,mixedbread-ai/mxbai-embed-large-v1,0.47219717502593994,1,sentence-transformers/all-MiniLM-L6-v2,0.20420707762241364,1,,pending,
decided,uncertain,"A term statistically associated with day, pursue, wanted, didn't. Selected corpus use: schedule math; alternative contexts: small project, network connection.",reasoning_verification,schedule_math,mixedbread-ai/mxbai-embed-large-v1,0.47230273485183716,1,sentence-transformers/all-MiniLM-L6-v2,0.09946628659963608,3,,pending,
denied,uncertain,"A term statistically associated with ninth, appeal, circuit, court. Selected corpus use: project update; alternative contexts: small project, purchase decision.",summarization_synthesis,project_update,mixedbread-ai/mxbai-embed-large-v1,0.47273507714271545,9,sentence-transformers/all-MiniLM-L6-v2,,,,pending,
didn't,uncertain,"A term statistically associated with knew, realize, told, really. Selected corpus use: relationship tension; alternative contexts: purchase decision, small project.",conversation_empathy,relationship_tension,mixedbread-ai/mxbai-embed-large-v1,0.4730142056941986,1,sentence-transformers/all-MiniLM-L6-v2,0.10105434060096741,1,,pending,
stayed,uncertain,"A term statistically associated with weeks, visited, arrested, van. Selected corpus use: schedule entry; alternative contexts: purchase decision, small project.",extraction_classification,schedule_entry,mixedbread-ai/mxbai-embed-large-v1,0.47384801506996155,1,sentence-transformers/all-MiniLM-L6-v2,0.14186596870422363,2,,pending,
inexpensive,uncertain,"A term statistically associated with relatively, hobbies, fairly, nice. Selected corpus use: workflow; alternative contexts: data pipeline, file sync.",brainstorming_creativity,workflow,mixedbread-ai/mxbai-embed-large-v1,0.4740716814994812,1,sentence-transformers/all-MiniLM-L6-v2,0.15663741528987885,3,,pending,
documentary,uncertain,"A term statistically associated with film, lover, folk, albums. Selected corpus use: sequence pattern; alternative contexts: email, meeting notes.",reasoning_verification,sequence_pattern,mixedbread-ai/mxbai-embed-large-v1,0.474075049161911,8,sentence-transformers/all-MiniLM-L6-v2,,,,pending,
changed,uncertain,"A term statistically associated with forever, fishing, agriculture, years. Selected corpus use: schedule entry; alternative contexts: learning plan, network connection.",extraction_classification,schedule_entry,mixedbread-ai/mxbai-embed-large-v1,0.47416001558303833,2,sentence-transformers/all-MiniLM-L6-v2,0.09963466227054596,1,,pending,
impacted,uncertain,"A term statistically associated with fires, legislation, projects, area. Selected corpus use: email draft; alternative contexts: small project, learning plan.",critique_revision,email_draft,mixedbread-ai/mxbai-embed-large-v1,0.4742223620414734,1,sentence-transformers/all-MiniLM-L6-v2,0.20781132578849792,2,,pending,
keeps,uncertain,"A term statistically associated with gravity, substances, engaged, heat. Selected corpus use: comparison table; alternative contexts: learning plan, small project.",grounded_qa,comparison_table,mixedbread-ai/mxbai-embed-large-v1,0.4745446741580963,5,sentence-transformers/all-MiniLM-L6-v2,0.04233868420124054,2,,pending,
goes,uncertain,"A term statistically associated with story, saying, tunnel, bad. Selected corpus use: schedule entry; alternative contexts: small project, learning plan.",extraction_classification,schedule_entry,mixedbread-ai/mxbai-embed-large-v1,0.4746490716934204,4,sentence-transformers/all-MiniLM-L6-v2,0.13742288947105408,4,,pending,
coming,uncertain,"A term statistically associated with noise, heard, age, thriller. Selected corpus use: writing prompts; alternative contexts: learning plan, small project.",brainstorming_creativity,writing_prompts,mixedbread-ai/mxbai-embed-large-v1,0.47482216358184814,2,sentence-transformers/all-MiniLM-L6-v2,0.13580937683582306,1,,pending,
going,uncertain,"A term statistically associated with you're, we're, get, it's. Selected corpus use: timeline ambiguity; alternative contexts: learning plan, small project.",context_clarification,timeline_ambiguity,mixedbread-ai/mxbai-embed-large-v1,0.47555702924728394,1,sentence-transformers/all-MiniLM-L6-v2,0.0608462393283844,1,,pending,
committed,uncertain,"A term statistically associated with crime, suicide, enemy, ensuring. Selected corpus use: inventory record; alternative contexts: peripheral, network connection.",extraction_classification,inventory_record,mixedbread-ai/mxbai-embed-large-v1,0.4770755171775818,1,sentence-transformers/all-MiniLM-L6-v2,0.27895402908325195,3,,pending,
worse,uncertain,"A term statistically associated with much, secret, anger, higher. Selected corpus use: schedule entry; alternative contexts: travel plan, small project.",extraction_classification,schedule_entry,mixedbread-ai/mxbai-embed-large-v1,0.4772082567214966,3,sentence-transformers/all-MiniLM-L6-v2,0.11860240995883942,5,,pending,
anti,uncertain,"A term statistically associated with colonial, hero, broke, videos. Selected corpus use: proportions; alternative contexts: software install, financial decision.",reasoning_verification,proportions,mixedbread-ai/mxbai-embed-large-v1,0.4774314761161804,1,sentence-transformers/all-MiniLM-L6-v2,0.13477934896945953,1,,pending,
extremely,uncertain,"A term statistically associated with proper, popular, powerful, ash. Selected corpus use: social mistake; alternative contexts: learning plan, small project.",conversation_empathy,social_mistake,mixedbread-ai/mxbai-embed-large-v1,0.4774996340274811,1,sentence-transformers/all-MiniLM-L6-v2,0.17058229446411133,1,,pending,
lesser,uncertain,"A term statistically associated with lasts, islands, explained, coast. Selected corpus use: proportions; alternative contexts: file sync, network connection.",reasoning_verification,proportions,mixedbread-ai/mxbai-embed-large-v1,0.4776831865310669,1,sentence-transformers/all-MiniLM-L6-v2,0.11039206385612488,1,,pending,
breaking,uncertain,"A term statistically associated with bad, ceiling, wave, races. Selected corpus use: schedule math; alternative contexts: small project, learning plan.",reasoning_verification,schedule_math,mixedbread-ai/mxbai-embed-large-v1,0.4778328537940979,1,sentence-transformers/all-MiniLM-L6-v2,0.19389502704143524,1,,pending,
gallery,uncertain,"A term statistically associated with art, contemporary, museum, artwork. Selected corpus use: simple probability; alternative contexts: event plan, small project.",reasoning_verification,simple_probability,mixedbread-ai/mxbai-embed-large-v1,0.47811052203178406,6,sentence-transformers/all-MiniLM-L6-v2,0.41467219591140747,2,,pending,
heaven,uncertain,"A term statistically associated with gates, god, eye, led. Selected corpus use: comparison table; alternative contexts: small project, network connection.",grounded_qa,comparison_table,mixedbread-ai/mxbai-embed-large-v1,0.47814875841140747,1,sentence-transformers/all-MiniLM-L6-v2,0.15122416615486145,1,,pending,
site,uncertain,"A term statistically associated with heritage, historic, landing, ruins. Selected corpus use: low cost activity; alternative contexts: small project, purchase decision.",brainstorming_creativity,low_cost_activity,mixedbread-ai/mxbai-embed-large-v1,0.4788394570350647,1,sentence-transformers/all-MiniLM-L6-v2,0.13128140568733215,1,,pending,
whereas,uncertain,"A term statistically associated with typically, neural, tend, networks. Selected corpus use: mathematics; alternative contexts: learning plan, purchase decision.",explanation_learning,mathematics,mixedbread-ai/mxbai-embed-large-v1,0.4794151782989502,4,sentence-transformers/all-MiniLM-L6-v2,0.05577578395605087,6,,pending,
previous,uncertain,"A term statistically associated with models, layer, climate, fossil. Selected corpus use: sequence pattern; alternative contexts: purchase decision, small project.",reasoning_verification,sequence_pattern,mixedbread-ai/mxbai-embed-large-v1,0.47985854744911194,1,sentence-transformers/all-MiniLM-L6-v2,0.2305203080177307,1,,pending,
considered,uncertain,"A term statistically associated with greatest, widely, dwarf, generally. Selected corpus use: inventory record; alternative contexts: purchase decision, small project.",extraction_classification,inventory_record,mixedbread-ai/mxbai-embed-large-v1,0.47996217012405396,1,sentence-transformers/all-MiniLM-L6-v2,0.19448260962963104,1,,pending,
waiting,uncertain,"A term statistically associated with bus, child, replacement, we're. Selected corpus use: timeline ambiguity; alternative contexts: small project, peripheral.",context_clarification,timeline_ambiguity,mixedbread-ai/mxbai-embed-large-v1,0.48062464594841003,1,sentence-transformers/all-MiniLM-L6-v2,0.029949523508548737,1,,pending,
intent,uncertain,"A term statistically associated with searching, volume, legal, anyone. Selected corpus use: format preference; alternative contexts: missing reference, scope boundary.",context_clarification,format_preference,mixedbread-ai/mxbai-embed-large-v1,0.4812444746494293,8,sentence-transformers/all-MiniLM-L6-v2,,,,pending,
entirely,uncertain,"A term statistically associated with almost, film, shot, it's. Selected corpus use: technical explanation; alternative contexts: purchase decision, learning plan.",writing_transformation,technical_explanation,mixedbread-ai/mxbai-embed-large-v1,0.4813900589942932,2,sentence-transformers/all-MiniLM-L6-v2,0.09833543747663498,2,,pending,
dwarf,uncertain,"A term statistically associated with planet, planets, solar, ninth. Selected corpus use: writing prompts; alternative contexts: event plan, small project.",brainstorming_creativity,writing_prompts,mixedbread-ai/mxbai-embed-large-v1,0.48177361488342285,1,sentence-transformers/all-MiniLM-L6-v2,0.23374709486961365,2,,pending,
whenever,uncertain,"A term statistically associated with chronic, feel, laundry, pick. Selected corpus use: logical constraints; alternative contexts: file sync, network connection.",reasoning_verification,logical_constraints,mixedbread-ai/mxbai-embed-large-v1,0.4819772243499756,3,sentence-transformers/all-MiniLM-L6-v2,0.09930537641048431,7,,pending,
print,uncertain,"A term statistically associated with code, range, color, library. Selected corpus use: missing reference; alternative contexts: purchase decision, learning plan.",context_clarification,missing_reference,mixedbread-ai/mxbai-embed-large-v1,0.482475221157074,7,sentence-transformers/all-MiniLM-L6-v2,,,,pending,
seen,uncertain,"A term statistically associated with never, haven't, ever, rapid. Selected corpus use: project plan; alternative contexts: small project, travel plan.",critique_revision,project_plan,mixedbread-ai/mxbai-embed-large-v1,0.48275065422058105,1,sentence-transformers/all-MiniLM-L6-v2,0.0290177371352911,1,,pending,
convinced,uncertain,"A term statistically associated with suffering, song, street, initially. Selected corpus use: workflow; alternative contexts: small project, purchase decision.",brainstorming_creativity,workflow,mixedbread-ai/mxbai-embed-large-v1,0.48317450284957886,11,sentence-transformers/all-MiniLM-L6-v2,0.12069959938526154,5,,pending,
